batch_id,index,sample+n,param_id,trial_id,stim_id
78,6,12,144,17,155
79,7,4,144,17,155
80,8,59,144,17,155
81,0,9,144,17,155
82,1,6,144,17,155
83,2,3,144,17,155
84,3,6,144,17,155
85,4,4,144,17,155
86,5,3,144,17,155
87,6,1,144,17,155
88,7,1,144,17,155
89,8,1,144,17,155
90,0,7,144,17,155
91,1,1,144,17,155
92,2,2,144,17,155
93,3,2,144,17,155
94,4,3,144,17,155
95,5,2,144,17,155
96,6,4,144,17,155
97,7,7,144,17,155
98,8,4,144,17,155
99,0,20,144,17,155
100,1,56,144,17,155
101,2,14,144,17,155
102,3,3,144,17,155
103,4,4,144,17,155
104,5,12,144,17,155
105,6,12,144,17,155
106,7,18,144,17,155
107,8,6,144,17,155
108,0,11,144,17,155
109,1,5,144,17,155
110,2,2,144,17,155
111,3,2,144,17,155
112,4,3,144,17,155
113,5,2,144,17,155
114,6,2,144,17,155
115,7,2,144,17,155
116,8,3,144,17,155
117,0,112,144,17,155
118,1,35,144,17,155
119,2,26,144,17,155
120,3,26,144,17,155
121,4,19,144,17,155
122,5,4,144,17,155
123,6,13,144,17,155
124,7,13,144,17,155
125,8,24,144,17,155
126,0,26,144,17,155
127,1,3,144,17,155
128,2,1,144,17,155
129,3,2,144,17,155
130,4,1,144,17,155
131,5,3,144,17,155
132,6,3,144,17,155
133,7,2,144,17,155
134,8,3,144,17,155
135,0,13,144,17,155
136,1,11,144,17,155
137,2,16,144,17,155
138,3,3,144,17,155
139,4,5,144,17,155
140,5,12,144,17,155
141,6,6,144,17,155
142,7,6,144,17,155
143,8,32,144,17,155
144,0,2,144,17,155
145,1,11,144,17,155
146,2,48,144,17,155
147,3,13,144,17,155
148,4,11,144,17,155
149,5,8,144,17,155
150,6,8,144,17,155
151,7,7,144,17,155
152,8,12,144,17,155
153,0,17,144,17,155
154,1,17,144,17,155
155,2,6,144,17,155
156,3,6,144,17,155
157,4,5,144,17,155
158,5,4,144,17,155
159,6,14,144,17,155
160,7,36,144,17,155
161,8,6,144,17,155
162,0,42,144,17,155
163,1,8,144,17,155
164,2,12,144,17,155
165,3,18,144,17,155
166,4,9,144,17,155
167,5,27,144,17,155
168,6,52,144,17,155
169,7,43,144,17,155
170,8,28,144,17,155
171,0,82,144,17,155
172,1,5,144,17,155
173,2,7,144,17,155
174,3,8,144,17,155
175,4,6,144,17,155
176,5,5,144,17,155
177,6,5,144,17,155
178,7,4,144,17,155
179,8,5,144,17,155
0,0,36,148,17,579
1,1,42,148,17,579
2,2,6,148,17,579
3,3,57,148,17,579
4,4,29,148,17,579
5,5,1,148,17,579
6,6,9,148,17,579
7,7,14,148,17,579
8,8,6,148,17,579
9,0,91,148,17,579
10,1,1,148,17,579
11,2,1,148,17,579
12,3,1,148,17,579
13,4,2,148,17,579
14,5,4,148,17,579
15,6,1,148,17,579
16,7,3,148,17,579
17,8,6,148,17,579
18,0,40,148,17,579
19,1,8,148,17,579
20,2,15,148,17,579
21,3,3,148,17,579
22,4,2,148,17,579
23,5,2,148,17,579
24,6,2,148,17,579
25,7,2,148,17,579
26,8,56,148,17,579
27,0,43,148,17,579
28,1,9,148,17,579
29,2,23,148,17,579
30,3,7,148,17,579
31,4,8,148,17,579
32,5,4,148,17,579
33,6,3,148,17,579
34,7,7,148,17,579
35,8,16,148,17,579
36,0,6,148,17,579
37,1,4,148,17,579
38,2,7,148,17,579
39,3,10,148,17,579
40,4,9,148,17,579
41,5,3,148,17,579
42,6,13,148,17,579
43,7,12,148,17,579
44,8,40,148,17,579
45,0,52,148,17,579
46,1,24,148,17,579
47,2,3,148,17,579
48,3,2,148,17,579
49,4,2,148,17,579
50,5,2,148,17,579
51,6,1,148,17,579
52,7,1,148,17,579
53,8,22,148,17,579
54,0,65,148,17,579
55,1,2,148,17,579
56,2,27,148,17,579
57,3,1,148,17,579
58,4,6,148,17,579
59,5,15,148,17,579
60,6,32,148,17,579
61,7,2,148,17,579
62,8,28,148,17,579
63,0,1,148,17,579
64,1,2,148,17,579
65,2,1,148,17,579
66,3,1,148,17,579
67,4,1,148,17,579
68,5,1,148,17,579
69,6,1,148,17,579
70,7,1,148,17,579
71,8,1,148,17,579
72,0,59,148,17,579
73,1,7,148,17,579
74,2,8,148,17,579
75,3,16,148,17,579
76,4,9,148,17,579
77,5,8,148,17,579
78,6,9,148,17,579
79,7,14,148,17,579
80,8,46,148,17,579
81,0,49,148,17,579
82,1,31,148,17,579
83,2,8,148,17,579
84,3,15,148,17,579
85,4,5,148,17,579
86,5,5,148,17,579
87,6,3,148,17,579
88,7,6,148,17,579
89,8,24,148,17,579
90,0,16,148,17,579
91,1,9,148,17,579
92,2,3,148,17,579
93,3,4,148,17,579
94,4,12,148,17,579
95,5,9,148,17,579
96,6,10,148,17,579
97,7,52,148,17,579
98,8,36,148,17,579
99,0,107,148,17,579
100,1,10,148,17,579
101,2,12,148,17,579
102,3,11,148,17,579
103,4,10,148,17,579
104,5,2,148,17,579
105,6,3,148,17,579
106,7,2,148,17,579
107,8,48,148,17,579
108,0,45,148,17,579
109,1,6,148,17,579
110,2,4,148,17,579
111,3,6,148,17,579
112,4,5,148,17,579
113,5,2,148,17,579
114,6,4,148,17,579
115,7,3,148,17,579
116,8,27,148,17,579
117,0,91,148,17,579
118,1,3,148,17,579
119,2,1,148,17,579
120,3,8,148,17,579
121,4,1,148,17,579
122,5,1,148,17,579
123,6,1,148,17,579
124,7,1,148,17,579
125,8,40,148,17,579
126,0,42,148,17,579
127,1,5,148,17,579
128,2,1,148,17,579
129,3,3,148,17,579
130,4,2,148,17,579
131,5,1,148,17,579
132,6,2,148,17,579
133,7,1,148,17,579
134,8,1,148,17,579
135,0,16,148,17,579
136,1,2,148,17,579
137,2,1,148,17,579
138,3,1,148,17,579
139,4,1,148,17,579
140,5,1,148,17,579
141,6,1,148,17,579
142,7,1,148,17,579
143,8,2,148,17,579
144,0,60,148,17,579
145,1,1,148,17,579
146,2,7,148,17,579
147,3,9,148,17,579
148,4,3,148,17,579
149,5,3,148,17,579
150,6,1,148,17,579
151,7,11,148,17,579
152,8,14,148,17,579
153,0,71,148,17,579
154,1,31,148,17,579
155,2,5,148,17,579
156,3,7,148,17,579
157,4,7,148,17,579
158,5,2,148,17,579
159,6,3,148,17,579
160,7,1,148,17,579
161,8,90,148,17,579
162,0,18,148,17,579
163,1,15,148,17,579
164,2,15,148,17,579
165,3,8,148,17,579
166,4,5,148,17,579
167,5,4,148,17,579
168,6,6,148,17,579
169,7,2,148,17,579
170,8,15,148,17,579
171,0,45,148,17,579
172,1,5,148,17,579
173,2,2,148,17,579
174,3,4,148,17,579
175,4,2,148,17,579
176,5,2,148,17,579
177,6,2,148,17,579
178,7,1,148,17,579
179,8,1,148,17,579
0,0,73,140,16,227
1,1,10,140,16,227
2,2,10,140,16,227
3,3,4,140,16,227
4,4,8,140,16,227
5,5,3,140,16,227
6,6,18,140,16,227
7,7,1,140,16,227
8,8,5,140,16,227
9,0,14,140,16,227
10,1,13,140,16,227
11,2,10,140,16,227
12,3,3,140,16,227
13,4,7,140,16,227
14,5,1,140,16,227
15,6,4,140,16,227
16,7,12,140,16,227
17,8,11,140,16,227
18,0,7,140,16,227
19,1,2,140,16,227
20,2,1,140,16,227
21,3,2,140,16,227
22,4,1,140,16,227
23,5,1,140,16,227
24,6,1,140,16,227
25,7,1,140,16,227
26,8,1,140,16,227
27,0,55,140,16,227
28,1,8,140,16,227
29,2,12,140,16,227
30,3,13,140,16,227
31,4,9,140,16,227
32,5,7,140,16,227
33,6,11,140,16,227
34,7,8,140,16,227
35,8,9,140,16,227
36,0,25,140,16,227
37,1,36,140,16,227
38,2,12,140,16,227
39,3,6,140,16,227
40,4,2,140,16,227
41,5,1,140,16,227
42,6,1,140,16,227
43,7,2,140,16,227
44,8,3,140,16,227
45,0,30,140,16,227
46,1,8,140,16,227
47,2,7,140,16,227
48,3,3,140,16,227
49,4,7,140,16,227
50,5,11,140,16,227
51,6,4,140,16,227
52,7,5,140,16,227
53,8,4,140,16,227
54,0,24,140,16,227
55,1,5,140,16,227
56,2,3,140,16,227
57,3,5,140,16,227
58,4,13,140,16,227
59,5,4,140,16,227
60,6,5,140,16,227
61,7,5,140,16,227
62,8,3,140,16,227
63,0,27,140,16,227
64,1,8,140,16,227
65,2,6,140,16,227
66,3,5,140,16,227
67,4,3,140,16,227
68,5,2,140,16,227
69,6,1,140,16,227
70,7,2,140,16,227
71,8,2,140,16,227
72,0,18,140,16,227
73,1,14,140,16,227
74,2,5,140,16,227
75,3,4,140,16,227
76,4,3,140,16,227
77,5,8,140,16,227
78,6,7,140,16,227
79,7,4,140,16,227
80,8,1,140,16,227
81,0,35,140,16,227
82,1,4,140,16,227
83,2,2,140,16,227
84,3,3,140,16,227
85,4,1,140,16,227
86,5,1,140,16,227
87,6,1,140,16,227
88,7,1,140,16,227
89,8,1,140,16,227
90,0,35,140,16,227
91,1,8,140,16,227
92,2,25,140,16,227
93,3,15,140,16,227
94,4,6,140,16,227
95,5,12,140,16,227
96,6,14,140,16,227
97,7,14,140,16,227
98,8,10,140,16,227
99,0,66,140,16,227
100,1,7,140,16,227
101,2,2,140,16,227
102,3,9,140,16,227
103,4,10,140,16,227
104,5,16,140,16,227
105,6,5,140,16,227
106,7,3,140,16,227
107,8,4,140,16,227
108,0,46,140,16,227
109,1,22,140,16,227
110,2,2,140,16,227
111,3,1,140,16,227
112,4,1,140,16,227
113,5,1,140,16,227
114,6,10,140,16,227
115,7,1,140,16,227
116,8,1,140,16,227
117,0,16,140,16,227
118,1,3,140,16,227
119,2,2,140,16,227
120,3,2,140,16,227
121,4,2,140,16,227
122,5,3,140,16,227
123,6,2,140,16,227
124,7,2,140,16,227
125,8,2,140,16,227
126,0,28,140,16,227
127,1,8,140,16,227
128,2,17,140,16,227
129,3,11,140,16,227
130,4,9,140,16,227
131,5,14,140,16,227
132,6,12,140,16,227
133,7,8,140,16,227
134,8,6,140,16,227
135,0,30,140,16,227
136,1,3,140,16,227
137,2,8,140,16,227
138,3,4,140,16,227
139,4,5,140,16,227
140,5,5,140,16,227
141,6,7,140,16,227
142,7,10,140,16,227
143,8,3,140,16,227
144,0,25,140,16,227
145,1,16,140,16,227
146,2,1,140,16,227
147,3,1,140,16,227
148,4,1,140,16,227
149,5,1,140,16,227
150,6,2,140,16,227
151,7,3,140,16,227
152,8,5,140,16,227
153,0,18,140,16,227
154,1,7,140,16,227
155,2,21,140,16,227
156,3,13,140,16,227
157,4,16,140,16,227
158,5,3,140,16,227
159,6,4,140,16,227
160,7,4,140,16,227
161,8,1,140,16,227
162,0,42,140,16,227
163,1,16,140,16,227
164,2,10,140,16,227
165,3,23,140,16,227
166,4,25,140,16,227
167,5,3,140,16,227
168,6,2,140,16,227
169,7,2,140,16,227
170,8,4,140,16,227
171,0,30,140,16,227
172,1,4,140,16,227
173,2,2,140,16,227
174,3,9,140,16,227
175,4,2,140,16,227
176,5,3,140,16,227
177,6,1,140,16,227
178,7,2,140,16,227
179,8,2,140,16,227
0,0,31,146,17,1193
1,1,6,146,17,1193
2,2,4,146,17,1193
3,3,5,146,17,1193
4,4,4,146,17,1193
5,5,5,146,17,1193
6,6,3,146,17,1193
7,7,4,146,17,1193
8,8,4,146,17,1193
9,0,28,146,17,1193
10,1,11,146,17,1193
11,2,12,146,17,1193
12,3,7,146,17,1193
13,4,4,146,17,1193
14,5,8,146,17,1193
15,6,1,146,17,1193
16,7,3,146,17,1193
17,8,2,146,17,1193
18,0,30,146,17,1193
19,1,15,146,17,1193
20,2,9,146,17,1193
21,3,1,146,17,1193
22,4,5,146,17,1193
23,5,1,146,17,1193
24,6,4,146,17,1193
25,7,4,146,17,1193
26,8,30,146,17,1193
27,0,4,146,17,1193
28,1,1,146,17,1193
29,2,9,146,17,1193
30,3,10,146,17,1193
31,4,5,146,17,1193
32,5,7,146,17,1193
33,6,12,146,17,1193
34,7,8,146,17,1193
35,8,11,146,17,1193
36,0,43,146,17,1193
37,1,9,146,17,1193
38,2,10,146,17,1193
39,3,25,146,17,1193
40,4,26,146,17,1193
41,5,21,146,17,1193
42,6,2,146,17,1193
43,7,2,146,17,1193
44,8,3,146,17,1193
45,0,33,146,17,1193
46,1,33,146,17,1193
47,2,15,146,17,1193
48,3,6,146,17,1193
49,4,5,146,17,1193
50,5,13,146,17,1193
51,6,12,146,17,1193
52,7,11,146,17,1193
53,8,56,146,17,1193
54,0,9,146,17,1193
55,1,1,146,17,1193
56,2,1,146,17,1193
57,3,1,146,17,1193
58,4,1,146,17,1193
59,5,1,146,17,1193
60,6,1,146,17,1193
61,7,1,146,17,1193
62,8,10,146,17,1193
63,0,69,146,17,1193
64,1,20,146,17,1193
65,2,12,146,17,1193
66,3,10,146,17,1193
67,4,6,146,17,1193
68,5,4,146,17,1193
69,6,5,146,17,1193
70,7,4,146,17,1193
71,8,9,146,17,1193
72,0,16,146,17,1193
73,1,1,146,17,1193
74,2,13,146,17,1193
75,3,3,146,17,1193
76,4,8,146,17,1193
77,5,7,146,17,1193
78,6,3,146,17,1193
79,7,12,146,17,1193
80,8,9,146,17,1193
81,0,29,146,17,1193
82,1,13,146,17,1193
83,2,5,146,17,1193
84,3,4,146,17,1193
85,4,5,146,17,1193
86,5,5,146,17,1193
87,6,9,146,17,1193
88,7,7,146,17,1193
89,8,45,146,17,1193
90,0,113,146,17,1193
91,1,30,146,17,1193
92,2,19,146,17,1193
93,3,10,146,17,1193
94,4,11,146,17,1193
95,5,10,146,17,1193
96,6,10,146,17,1193
97,7,9,146,17,1193
98,8,7,146,17,1193
99,0,67,146,17,1193
100,1,8,146,17,1193
101,2,8,146,17,1193
102,3,4,146,17,1193
103,4,4,146,17,1193
104,5,2,146,17,1193
105,6,2,146,17,1193
106,7,3,146,17,1193
107,8,4,146,17,1193
108,0,18,146,17,1193
109,1,24,146,17,1193
110,2,2,146,17,1193
111,3,33,146,17,1193
112,4,9,146,17,1193
113,5,8,146,17,1193
114,6,6,146,17,1193
115,7,4,146,17,1193
116,8,13,146,17,1193
117,0,88,146,17,1193
118,1,23,146,17,1193
119,2,44,146,17,1193
120,3,40,146,17,1193
121,4,36,146,17,1193
122,5,4,146,17,1193
123,6,2,146,17,1193
124,7,9,146,17,1193
125,8,13,146,17,1193
126,0,47,146,17,1193
127,1,14,146,17,1193
128,2,14,146,17,1193
129,3,13,146,17,1193
130,4,2,146,17,1193
131,5,6,146,17,1193
132,6,3,146,17,1193
133,7,2,146,17,1193
134,8,46,146,17,1193
135,0,20,146,17,1193
136,1,13,146,17,1193
137,2,9,146,17,1193
138,3,3,146,17,1193
139,4,7,146,17,1193
140,5,2,146,17,1193
141,6,1,146,17,1193
142,7,1,146,17,1193
143,8,1,146,17,1193
144,0,23,146,17,1193
145,1,2,146,17,1193
146,2,3,146,17,1193
147,3,2,146,17,1193
148,4,1,146,17,1193
149,5,1,146,17,1193
150,6,1,146,17,1193
151,7,1,146,17,1193
152,8,21,146,17,1193
153,0,3,146,17,1193
154,1,8,146,17,1193
155,2,4,146,17,1193
156,3,10,146,17,1193
157,4,12,146,17,1193
158,5,4,146,17,1193
159,6,2,146,17,1193
160,7,2,146,17,1193
161,8,11,146,17,1193
162,0,82,146,17,1193
163,1,25,146,17,1193
164,2,7,146,17,1193
165,3,8,146,17,1193
166,4,11,146,17,1193
167,5,2,146,17,1193
168,6,7,146,17,1193
169,7,4,146,17,1193
170,8,24,146,17,1193
171,0,22,146,17,1193
172,1,8,146,17,1193
173,2,13,146,17,1193
174,3,1,146,17,1193
175,4,19,146,17,1193
176,5,1,146,17,1193
177,6,2,146,17,1193
178,7,2,146,17,1193
179,8,17,146,17,1193
0,0,49,156,17,896
1,1,20,156,17,896
2,2,23,156,17,896
3,3,15,156,17,896
4,4,7,156,17,896
5,5,11,156,17,896
6,6,12,156,17,896
7,7,11,156,17,896
8,8,7,156,17,896
9,0,11,156,17,896
10,1,7,156,17,896
11,2,3,156,17,896
12,3,1,156,17,896
13,4,11,156,17,896
14,5,26,156,17,896
15,6,4,156,17,896
16,7,2,156,17,896
17,8,28,156,17,896
18,0,17,156,17,896
19,1,7,156,17,896
20,2,2,156,17,896
21,3,48,156,17,896
22,4,5,156,17,896
23,5,3,156,17,896
24,6,10,156,17,896
25,7,8,156,17,896
26,8,15,156,17,896
27,0,63,156,17,896
28,1,4,156,17,896
29,2,2,156,17,896
30,3,10,156,17,896
31,4,2,156,17,896
32,5,8,156,17,896
33,6,3,156,17,896
34,7,4,156,17,896
35,8,8,156,17,896
36,0,47,156,17,896
37,1,6,156,17,896
38,2,8,156,17,896
39,3,11,156,17,896
40,4,2,156,17,896
41,5,20,156,17,896
42,6,32,156,17,896
43,7,48,156,17,896
44,8,19,156,17,896
45,0,56,156,17,896
46,1,32,156,17,896
47,2,5,156,17,896
48,3,4,156,17,896
49,4,4,156,17,896
50,5,3,156,17,896
51,6,2,156,17,896
52,7,3,156,17,896
53,8,9,156,17,896
54,0,47,156,17,896
55,1,4,156,17,896
56,2,26,156,17,896
57,3,13,156,17,896
58,4,4,156,17,896
59,5,3,156,17,896
60,6,8,156,17,896
61,7,2,156,17,896
62,8,16,156,17,896
63,0,99,156,17,896
64,1,42,156,17,896
65,2,1,156,17,896
66,3,2,156,17,896
67,4,6,156,17,896
68,5,3,156,17,896
69,6,1,156,17,896
70,7,1,156,17,896
71,8,10,156,17,896
72,0,17,156,17,896
73,1,15,156,17,896
74,2,14,156,17,896
75,3,38,156,17,896
76,4,93,156,17,896
77,5,5,156,17,896
78,6,18,156,17,896
79,7,7,156,17,896
80,8,16,156,17,896
81,0,22,156,17,896
82,1,3,156,17,896
83,2,1,156,17,896
84,3,1,156,17,896
85,4,1,156,17,896
86,5,1,156,17,896
87,6,1,156,17,896
88,7,1,156,17,896
89,8,2,156,17,896
90,0,6,156,17,896
91,1,14,156,17,896
92,2,18,156,17,896
93,3,79,156,17,896
94,4,5,156,17,896
95,5,5,156,17,896
96,6,4,156,17,896
97,7,5,156,17,896
98,8,49,156,17,896
99,0,7,156,17,896
100,1,2,156,17,896
101,2,4,156,17,896
102,3,3,156,17,896
103,4,2,156,17,896
104,5,2,156,17,896
105,6,2,156,17,896
106,7,2,156,17,896
107,8,87,156,17,896
108,0,1,156,17,896
109,1,2,156,17,896
110,2,30,156,17,896
111,3,4,156,17,896
112,4,4,156,17,896
113,5,3,156,17,896
114,6,4,156,17,896
115,7,4,156,17,896
116,8,5,156,17,896
117,0,31,156,17,896
118,1,18,156,17,896
119,2,1,156,17,896
120,3,13,156,17,896
121,4,20,156,17,896
122,5,2,156,17,896
123,6,11,156,17,896
124,7,4,156,17,896
125,8,1,156,17,896
126,0,11,156,17,896
127,1,9,156,17,896
128,2,2,156,17,896
129,3,40,156,17,896
130,4,11,156,17,896
131,5,6,156,17,896
132,6,58,156,17,896
133,7,6,156,17,896
134,8,22,156,17,896
135,0,83,156,17,896
136,1,5,156,17,896
137,2,2,156,17,896
138,3,7,156,17,896
139,4,4,156,17,896
140,5,2,156,17,896
141,6,3,156,17,896
142,7,1,156,17,896
143,8,1,156,17,896
144,0,4,156,17,896
145,1,14,156,17,896
146,2,7,156,17,896
147,3,45,156,17,896
148,4,14,156,17,896
149,5,27,156,17,896
150,6,9,156,17,896
151,7,6,156,17,896
152,8,1,156,17,896
153,0,43,156,17,896
154,1,10,156,17,896
155,2,6,156,17,896
156,3,5,156,17,896
157,4,5,156,17,896
158,5,3,156,17,896
159,6,2,156,17,896
160,7,2,156,17,896
161,8,4,156,17,896
162,0,115,156,17,896
163,1,14,156,17,896
164,2,3,156,17,896
165,3,2,156,17,896
166,4,7,156,17,896
167,5,6,156,17,896
168,6,4,156,17,896
169,7,3,156,17,896
170,8,11,156,17,896
171,0,53,156,17,896
172,1,2,156,17,896
173,2,8,156,17,896
174,3,14,156,17,896
175,4,4,156,17,896
176,5,17,156,17,896
177,6,15,156,17,896
178,7,31,156,17,896
179,8,50,156,17,896
0,0,1,144,17,839
1,1,8,144,17,839
2,2,1,144,17,839
3,3,1,144,17,839
4,4,1,144,17,839
5,5,2,144,17,839
6,6,1,144,17,839
7,7,2,144,17,839
8,8,16,144,17,839
9,0,31,144,17,839
10,1,2,144,17,839
11,2,1,144,17,839
12,3,1,144,17,839
13,4,1,144,17,839
14,5,2,144,17,839
15,6,2,144,17,839
16,7,3,144,17,839
17,8,12,144,17,839
18,0,53,144,17,839
19,1,5,144,17,839
20,2,2,144,17,839
21,3,1,144,17,839
22,4,1,144,17,839
23,5,1,144,17,839
24,6,3,144,17,839
25,7,2,144,17,839
26,8,189,144,17,839
27,0,16,144,17,839
28,1,4,144,17,839
29,2,10,144,17,839
30,3,7,144,17,839
31,4,4,144,17,839
32,5,5,144,17,839
33,6,2,144,17,839
34,7,1,144,17,839
35,8,20,144,17,839
36,0,53,144,17,839
37,1,2,144,17,839
38,2,2,144,17,839
39,3,3,144,17,839
40,4,4,144,17,839
41,5,2,144,17,839
42,6,1,144,17,839
43,7,1,144,17,839
44,8,10,144,17,839
45,0,39,144,17,839
46,1,16,144,17,839
47,2,7,144,17,839
48,3,8,144,17,839
49,4,17,144,17,839
50,5,8,144,17,839
51,6,2,144,17,839
52,7,2,144,17,839
53,8,2,144,17,839
54,0,5,144,17,839
55,1,95,144,17,839
56,2,22,144,17,839
57,3,12,144,17,839
58,4,1,144,17,839
59,5,4,144,17,839
60,6,5,144,17,839
61,7,1,144,17,839
62,8,59,144,17,839
63,0,42,144,17,839
64,1,9,144,17,839
65,2,82,144,17,839
66,3,11,144,17,839
67,4,11,144,17,839
68,5,4,144,17,839
69,6,12,144,17,839
70,7,9,144,17,839
71,8,92,144,17,839
72,0,37,144,17,839
73,1,48,144,17,839
74,2,1,144,17,839
75,3,5,144,17,839
76,4,2,144,17,839
77,5,4,144,17,839
78,6,1,144,17,839
79,7,1,144,17,839
80,8,1,144,17,839
81,0,64,144,17,839
82,1,12,144,17,839
83,2,9,144,17,839
84,3,9,144,17,839
85,4,8,144,17,839
86,5,7,144,17,839
87,6,6,144,17,839
88,7,5,144,17,839
89,8,1,144,17,839
90,0,76,144,17,839
91,1,12,144,17,839
92,2,5,144,17,839
93,3,3,144,17,839
94,4,3,144,17,839
95,5,1,144,17,839
96,6,3,144,17,839
97,7,3,144,17,839
98,8,61,144,17,839
99,0,46,144,17,839
100,1,25,144,17,839
101,2,2,144,17,839
102,3,15,144,17,839
103,4,10,144,17,839
104,5,1,144,17,839
105,6,1,144,17,839
106,7,2,144,17,839
107,8,10,144,17,839
108,0,13,144,17,839
109,1,11,144,17,839
110,2,2,144,17,839
111,3,20,144,17,839
112,4,4,144,17,839
113,5,15,144,17,839
114,6,2,144,17,839
115,7,3,144,17,839
116,8,3,144,17,839
117,0,1,144,17,839
118,1,1,144,17,839
119,2,3,144,17,839
120,3,38,144,17,839
121,4,6,144,17,839
122,5,4,144,17,839
123,6,2,144,17,839
124,7,3,144,17,839
125,8,8,144,17,839
126,0,2,144,17,839
127,1,6,144,17,839
128,2,10,144,17,839
129,3,2,144,17,839
130,4,3,144,17,839
131,5,2,144,17,839
132,6,1,144,17,839
133,7,4,144,17,839
134,8,1,144,17,839
135,0,14,144,17,839
136,1,54,144,17,839
137,2,6,144,17,839
138,3,7,144,17,839
139,4,6,144,17,839
140,5,7,144,17,839
141,6,6,144,17,839
142,7,5,144,17,839
143,8,9,144,17,839
144,0,35,144,17,839
145,1,18,144,17,839
146,2,16,144,17,839
147,3,2,144,17,839
148,4,10,144,17,839
149,5,3,144,17,839
150,6,5,144,17,839
151,7,5,144,17,839
152,8,2,144,17,839
153,0,3,144,17,839
154,1,4,144,17,839
155,2,12,144,17,839
156,3,7,144,17,839
157,4,19,144,17,839
158,5,7,144,17,839
159,6,12,144,17,839
160,7,2,144,17,839
161,8,12,144,17,839
162,0,20,144,17,839
163,1,2,144,17,839
164,2,1,144,17,839
165,3,1,144,17,839
166,4,1,144,17,839
167,5,1,144,17,839
168,6,1,144,17,839
169,7,1,144,17,839
170,8,3,144,17,839
171,0,4,144,17,839
172,1,26,144,17,839
173,2,9,144,17,839
174,3,5,144,17,839
175,4,4,144,17,839
176,5,6,144,17,839
177,6,2,144,17,839
178,7,5,144,17,839
179,8,4,144,17,839
0,0,37,148,17,1629
1,1,5,148,17,1629
2,2,1,148,17,1629
3,3,4,148,17,1629
4,4,3,148,17,1629
5,5,6,148,17,1629
6,6,10,148,17,1629
7,7,1,148,17,1629
8,8,46,148,17,1629
9,0,45,148,17,1629
10,1,8,148,17,1629
11,2,3,148,17,1629
12,3,7,148,17,1629
13,4,7,148,17,1629
14,5,3,148,17,1629
15,6,1,148,17,1629
16,7,5,148,17,1629
17,8,5,148,17,1629
18,0,5,148,17,1629
19,1,5,148,17,1629
20,2,3,148,17,1629
21,3,4,148,17,1629
22,4,1,148,17,1629
23,5,1,148,17,1629
24,6,1,148,17,1629
25,7,2,148,17,1629
26,8,1,148,17,1629
27,0,36,148,17,1629
28,1,1,148,17,1629
29,2,4,148,17,1629
30,3,3,148,17,1629
31,4,3,148,17,1629
32,5,4,148,17,1629
33,6,5,148,17,1629
34,7,5,148,17,1629
35,8,5,148,17,1629
36,0,27,148,17,1629
37,1,4,148,17,1629
38,2,6,148,17,1629
39,3,2,148,17,1629
40,4,2,148,17,1629
41,5,1,148,17,1629
42,6,1,148,17,1629
43,7,1,148,17,1629
44,8,2,148,17,1629
45,0,26,148,17,1629
46,1,64,148,17,1629
47,2,28,148,17,1629
48,3,13,148,17,1629
49,4,9,148,17,1629
50,5,14,148,17,1629
51,6,28,148,17,1629
52,7,22,148,17,1629
53,8,36,148,17,1629
54,0,21,148,17,1629
55,1,22,148,17,1629
56,2,1,148,17,1629
57,3,1,148,17,1629
58,4,1,148,17,1629
59,5,4,148,17,1629
60,6,9,148,17,1629
61,7,2,148,17,1629
62,8,6,148,17,1629
63,0,31,148,17,1629
64,1,2,148,17,1629
65,2,2,148,17,1629
66,3,1,148,17,1629
67,4,1,148,17,1629
68,5,3,148,17,1629
69,6,1,148,17,1629
70,7,1,148,17,1629
71,8,21,148,17,1629
72,0,41,148,17,1629
73,1,19,148,17,1629
74,2,34,148,17,1629
75,3,5,148,17,1629
76,4,7,148,17,1629
77,5,10,148,17,1629
78,6,8,148,17,1629
79,7,10,148,17,1629
80,8,102,148,17,1629
81,0,47,148,17,1629
82,1,19,148,17,1629
83,2,3,148,17,1629
84,3,2,148,17,1629
85,4,10,148,17,1629
86,5,5,148,17,1629
87,6,4,148,17,1629
88,7,6,148,17,1629
89,8,8,148,17,1629
90,0,63,148,17,1629
91,1,32,148,17,1629
92,2,3,148,17,1629
93,3,1,148,17,1629
94,4,6,148,17,1629
95,5,13,148,17,1629
96,6,4,148,17,1629
97,7,9,148,17,1629
98,8,1,148,17,1629
99,0,127,148,17,1629
100,1,8,148,17,1629
101,2,5,148,17,1629
102,3,8,148,17,1629
103,4,5,148,17,1629
104,5,9,148,17,1629
105,6,4,148,17,1629
106,7,8,148,17,1629
107,8,46,148,17,1629
108,0,8,148,17,1629
109,1,40,148,17,1629
110,2,17,148,17,1629
111,3,12,148,17,1629
112,4,5,148,17,1629
113,5,6,148,17,1629
114,6,4,148,17,1629
115,7,3,148,17,1629
116,8,30,148,17,1629
117,0,29,148,17,1629
118,1,4,148,17,1629
119,2,2,148,17,1629
120,3,3,148,17,1629
121,4,4,148,17,1629
122,5,2,148,17,1629
123,6,2,148,17,1629
124,7,2,148,17,1629
125,8,2,148,17,1629
126,0,40,148,17,1629
127,1,21,148,17,1629
128,2,12,148,17,1629
129,3,3,148,17,1629
130,4,7,148,17,1629
131,5,5,148,17,1629
132,6,4,148,17,1629
133,7,4,148,17,1629
134,8,35,148,17,1629
135,0,50,148,17,1629
